15:46:08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:20;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:30;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
15:46:38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;
